"SRR975551"	"SRR975552"	"SRR975553"	"SRR975554"	"SRR975555"	"SRR975556"	"SRR975557"	"SRR975558"	"SRR975559"	"SRR975560"	"SRR975561"	"SRR975562"	"SRR975563"	"SRR975564"	"SRR975565"	"SRR975566"	"SRR975567"	"SRR975568"	"SRR975569"	"SRR975570"	"SRR975571"	"SRR975572"	"SRR975573"	"SRR975574"	"SRR975575"	"SRR975576"	"SRR975577"	"SRR975578"	"SRR975579"	"SRR975580"	"SRR975581"	"SRR975582"	"SRR975583"	"SRR975584"	"SRR975585"	"SRR975586"	"SRR975587"	"SRR975588"	"SRR975589"	"SRR975590"	"SRR975591"	"SRR975592"	"SRR975593"	"SRR975594"	"SRR975595"	"SRR975596"	"SRR975597"	"SRR975598"	"SRR975599"	"SRR975600"	"SRR975601"	"SRR975602"	"SRR975603"	"SRR975604"
"SRR975571"	0.96511855463435	0.966166932229595	0.994764340987371	0.961728537136742	0.968913618468915	0.980238250117467	0.942020015721401	0.977284652153578	0.963473426227057	0.980017720745904	0.982942992754541	0.960267612254122	0.986073997619612	0.961846705895825	0.963089829616576	0.962412170412967	0.98022415539025	0.969604714577893	0.988150020369892	0.986295254302604	1	0.98769849089859	0.98954740752451	0.987329688554116	0.986647552747543	0.986292597027112	0.98963395778306	0.986170839054258	0.962919799512609	0.981063309400844	0.985940663560048	0.988483990518941	0.986744356469496	0.988694506527322	0.987476259402512	0.981572959554113	0.946689326922912	0.987773552977996	0.959341757849464	0.951728684823033	0.958339736245321	0.947607021131435	0.958578347125803	0.919978720274634	0.952632022210515	0.960135382368131	0.95568531511921	0.948738683450634	0.9552744231795	0.958995162844488	0.947987072924427	0.945733997179538	0.952568574626298	0.954146577481193
"SRR975572"	0.965499650709538	0.966419002763699	0.986482405567178	0.959952686437976	0.965723659920299	0.983383962319056	0.935714441777488	0.978286876797847	0.960653933199514	0.977607316362037	0.983986957871224	0.958339451764614	0.991527678691598	0.95916339742434	0.962130418221593	0.958604150695886	0.979965266433448	0.96812168784042	0.991323176226863	0.989135463947154	0.98769849089859	1	0.988419297084055	0.987974306807934	0.991832041063761	0.98999598755124	0.988680754345753	0.983778722475879	0.960474011913696	0.981439231748664	0.99005100186692	0.989377268938422	0.991339336331406	0.987331686436285	0.990665449023477	0.981811120451942	0.945674262924069	0.990424555269669	0.953201325567702	0.951444325583106	0.953922096800835	0.943951430340032	0.955130792105206	0.916162524226784	0.951453725990029	0.957173397025833	0.95598089619514	0.948109740408774	0.953927789721176	0.956160586699925	0.946479639200179	0.943975914706111	0.949071158990097	0.950481010539038
"SRR975573"	0.962663015932688	0.963223753746219	0.988648190747235	0.956554696733918	0.966631944408519	0.979316079353554	0.933489015878147	0.975701611725757	0.959243245331274	0.978008923132144	0.981462974590771	0.956437369783225	0.986728392008134	0.958121575199564	0.959785302009429	0.957595610030159	0.976967500668601	0.965777852967014	0.989259169836972	0.988245548171858	0.98954740752451	0.988419297084055	1	0.988472047913917	0.988663907180811	0.987353999034787	0.990092969559656	0.987059811935373	0.958384012868361	0.982228795388383	0.98697056369339	0.990143531001318	0.988793323418167	0.989797086850228	0.98915217628732	0.979837398021614	0.944882911876282	0.98951537071824	0.953811998871017	0.949885927408766	0.956563687053443	0.943851611259811	0.954584028595336	0.918246250684209	0.951578767218572	0.956435932960281	0.954590728479853	0.948114583691575	0.953991114040827	0.956485060471998	0.947291469958011	0.942827291882703	0.949635730464065	0.95147963116923
"SRR975574"	0.965061945131111	0.964955227271583	0.986285346930857	0.960316749192132	0.968441336993778	0.984816653506529	0.932134728884286	0.977318307722498	0.961328640610156	0.979612471086461	0.981033596877482	0.959597853781694	0.987234748500383	0.962975896627357	0.962270816479798	0.961146328791491	0.978921530530063	0.969513089922119	0.987577848381506	0.986440515074759	0.987329688554116	0.987974306807934	0.988472047913917	1	0.988229234587129	0.987461641008766	0.990017542560137	0.987033658310501	0.954278547445898	0.9833578780636	0.987290134507301	0.990261157101297	0.988310306309517	0.990233109043421	0.988608095083902	0.978918942146518	0.94480549418549	0.988077868638212	0.954791843056177	0.95025408680112	0.95490413680943	0.947267293641077	0.955963487505288	0.9163014020398	0.952795084694053	0.959044506898689	0.957459728521251	0.95081116991271	0.956186804100926	0.959743033586619	0.94663127050469	0.946431905805977	0.949951065366329	0.950694620330362
"SRR975575"	0.964960421022985	0.966250401343238	0.985513524770925	0.958370442023248	0.966452596368832	0.98332064492054	0.934475480242362	0.979077134192636	0.960886551907158	0.978897109714717	0.984380592356893	0.95899954983462	0.990782932793062	0.960709877313418	0.962217502360716	0.957885306221422	0.979970842877855	0.967813510766973	0.990014596257782	0.988983361973902	0.986647552747543	0.991832041063761	0.988663907180811	0.988229234587129	1	0.989993159165651	0.988328702924454	0.984353016237989	0.959868891021197	0.983095902410995	0.98975998614571	0.989593417209872	0.99197718753102	0.987720439237651	0.990955198742099	0.983069162169279	0.944754208731889	0.990050673453401	0.953499552282435	0.949136291589123	0.952873803376853	0.944068310160197	0.955856632498356	0.915172501906021	0.951848177696242	0.957881059234074	0.956294586868166	0.949480855747265	0.954302683431491	0.956027290784348	0.946069294292085	0.944441658334023	0.948765123553187	0.950026445019782
"SRR975576"	0.965262140848095	0.966521320473226	0.985104188575399	0.958057830236743	0.966182747497002	0.98518670078299	0.934099344672558	0.977863170083993	0.96275204821427	0.981613434489587	0.983681235206796	0.961404079297253	0.989232533087517	0.959348315872356	0.962926148110993	0.957873370832029	0.979611841913118	0.966602143095917	0.988000521959601	0.988068985761619	0.986292597027112	0.98999598755124	0.987353999034787	0.987461641008766	0.989993159165651	1	0.988702317026887	0.98593816251668	0.961692038383578	0.983686053387993	0.989533389991429	0.988700623200804	0.98969304168819	0.985727832541057	0.989799491324351	0.983451370685382	0.945362785939212	0.988696799339989	0.951550714036926	0.948733081378047	0.95113089623594	0.944216575122779	0.955045292076182	0.914988247180193	0.954368601416264	0.960038963352431	0.957206646503399	0.951604826661234	0.957329592253329	0.953907086767204	0.946676905306357	0.947057469657992	0.948136405064727	0.949970862166672
"SRR975577"	0.963693375203403	0.963210992855695	0.988550352862123	0.959123381819032	0.965749930451531	0.980770163550331	0.93734961305171	0.976998189941087	0.964078101719078	0.981682167737433	0.983728830769533	0.959992502177987	0.987751978028675	0.960603635122372	0.960841026809236	0.960333062053353	0.979560288225152	0.96702404092472	0.988044675388507	0.98670921139345	0.98963395778306	0.988680754345753	0.990092969559656	0.990017542560137	0.988328702924454	0.988702317026887	1	0.989733802611239	0.961293791922694	0.984376194762113	0.989321181915921	0.991448040152371	0.989090020197686	0.990630448885138	0.989686350204553	0.981080793447131	0.945474368522335	0.988009777876099	0.95452054112138	0.950250114670662	0.957068297690752	0.946274203656998	0.957072777554331	0.919552346993132	0.954589565275995	0.960805173338405	0.956817864980838	0.950218668841777	0.957167021837372	0.959101616440509	0.948158295338535	0.944866337747461	0.9519851799163	0.953097717312315
"SRR975578"	0.960013523402932	0.95949338315802	0.985068197277602	0.954587150516771	0.963241394011046	0.979387126130559	0.930038033438475	0.972597235319173	0.958728585568909	0.982858356348569	0.980916378888928	0.958647565092401	0.984973488186911	0.957817792155916	0.957221634829217	0.955734217815402	0.975157758127467	0.962699176545132	0.98278194511181	0.983765902519355	0.986170839054258	0.983778722475879	0.987059811935373	0.987033658310501	0.984353016237989	0.98593816251668	0.989733802611239	1	0.957429096477586	0.983770950166462	0.98561824833401	0.987729295702876	0.985074997017037	0.987246161081295	0.987051707011625	0.979299002892442	0.940632613839495	0.984611263236306	0.949016957163661	0.945301391167293	0.950116041795647	0.941792676525707	0.951598538675961	0.915720510559543	0.950677380309266	0.959602548927367	0.953402302271612	0.948568321806002	0.955357860455054	0.952949873190663	0.944365924978226	0.943439089819905	0.94631531089823	0.949032080826687
"SRR975579"	0.938568580977888	0.942568157219995	0.961682216283194	0.934864858580117	0.93379664402296	0.950879027752023	0.967028471985648	0.95486889762919	0.954116762777671	0.959847105016941	0.975799937628695	0.943232138094637	0.960803410662939	0.935230625105149	0.937199347217046	0.940072409212318	0.963389048862506	0.93684682195722	0.958155269710632	0.958245788028371	0.962919799512609	0.960474011913696	0.958384012868361	0.954278547445898	0.959868891021197	0.961692038383578	0.961293791922694	0.957429096477586	1	0.954933888758064	0.96455243256966	0.961395624140092	0.960664482526251	0.957556374238711	0.961980163767271	0.963157696816804	0.926085700170198	0.959274241580581	0.933879262303339	0.926100894428322	0.936893529087445	0.925650710570991	0.938781185445833	0.906758853771799	0.927325647795143	0.947473553918957	0.930390400331682	0.922590819703379	0.934330332477365	0.932454413709351	0.924508717491451	0.919104064696779	0.934133184911261	0.933825226398625
"SRR975580"	0.970803098733688	0.96854305020333	0.97988575804042	0.968482123019229	0.975547062564633	0.97955887982499	0.928738752750905	0.979871758470126	0.971335441390851	0.986693922344584	0.982913700477224	0.977866659854758	0.982919933285309	0.967793381267318	0.9677683056421	0.964757193459203	0.980938281731155	0.972181134136167	0.979190447083697	0.980748300697273	0.981063309400844	0.981439231748664	0.982228795388383	0.9833578780636	0.983095902410995	0.983686053387993	0.984376194762113	0.983770950166462	0.954933888758064	1	0.982763350733382	0.984185454855354	0.983112446379283	0.982226003217253	0.983591144118333	0.982160614686322	0.950073298344913	0.981262645549431	0.960885592261324	0.955864052292333	0.956448890885753	0.952650627693458	0.962964434077197	0.916448496319231	0.962570283808823	0.971879665379484	0.965220811100602	0.967391274785466	0.965865968258409	0.958969285496076	0.950352677615219	0.957455699477724	0.956011957487833	0.956523387157703
"SRR975581"	0.963113789832163	0.964487408579877	0.984894395842242	0.957935872722712	0.963650553044991	0.982137938527701	0.939468269229145	0.978143235811299	0.963897308439753	0.980453858696597	0.985768500576993	0.959798241804366	0.99185566696705	0.959620812527214	0.960527465425752	0.959255488207732	0.980953022071876	0.966807984386574	0.987890670882209	0.986751739759292	0.985940663560048	0.99005100186692	0.98697056369339	0.987290134507301	0.98975998614571	0.989533389991429	0.989321181915921	0.98561824833401	0.96455243256966	0.982763350733382	1	0.989699343956554	0.990059442542167	0.987055337583829	0.990765988254668	0.982691726167416	0.944696956762711	0.988076875337501	0.953210917941482	0.948886474545589	0.955311782463677	0.944519739538086	0.95585412304118	0.917190808776584	0.952260638491975	0.96078358258624	0.956452061678306	0.948794016256841	0.956753052607158	0.957545631528313	0.946896175719872	0.942861110774197	0.950946778124544	0.952284081980499
"SRR975582"	0.965552017767558	0.965478297126112	0.987469155559484	0.960307786303243	0.966891445704234	0.982193169256428	0.939080750823347	0.978434672923031	0.964299611661775	0.980428640662563	0.983895789545881	0.960458032240323	0.988559886293958	0.964188753337737	0.962666539235552	0.962125557473766	0.980630613802485	0.968847729101316	0.988710168123766	0.988112752730113	0.988483990518941	0.989377268938422	0.990143531001318	0.990261157101297	0.989593417209872	0.988700623200804	0.991448040152371	0.987729295702876	0.961395624140092	0.984185454855354	0.989699343956554	1	0.990069437624236	0.991205731585823	0.990157329103223	0.981401288311829	0.945437850107205	0.9897055414487	0.954871831252953	0.950896920972597	0.956526562543379	0.946447798268101	0.956541894265514	0.918135893471653	0.952796012454364	0.961333802572967	0.95693068221207	0.949781722931461	0.95624512169276	0.960499621377333	0.947693856460299	0.94575490721104	0.951336917789279	0.952107283586159
"SRR975583"	0.965400764503654	0.966605174080731	0.985788491879934	0.95800574824313	0.966203371739433	0.983913886666845	0.933619963400592	0.978608084127076	0.961820462862485	0.980045227940211	0.985196989804237	0.95959050119863	0.991613937974584	0.961051685151574	0.963387906627695	0.958430647534576	0.980389314149693	0.967197953041162	0.990793790435976	0.989941368745195	0.986744356469496	0.991339336331406	0.988793323418167	0.988310306309517	0.99197718753102	0.98969304168819	0.989090020197686	0.985074997017037	0.960664482526251	0.983112446379283	0.990059442542167	0.990069437624236	1	0.988273397842754	0.991828512672536	0.984596267524033	0.944949510235929	0.991608751387128	0.953336821138448	0.949724897136343	0.952850255120874	0.94484735525072	0.954923479585036	0.916011829914032	0.952651776791421	0.958622893942368	0.956406697170141	0.950111308208259	0.953500666783604	0.956150379199774	0.947725409821209	0.94507233937664	0.949082602299377	0.950555847861522
"SRR975584"	0.964453070054396	0.964271631987749	0.987746331801535	0.959162629208115	0.965742647965861	0.980347137880185	0.937230590614135	0.976954016568109	0.962054857552365	0.978838667733262	0.981550433071967	0.958026281689145	0.986390230098317	0.962176629636411	0.961126767289472	0.961912952117057	0.978911137236476	0.967412147132872	0.988698594422518	0.986829101570597	0.988694506527322	0.987331686436285	0.989797086850228	0.990233109043421	0.987720439237651	0.985727832541057	0.990630448885138	0.987246161081295	0.957556374238711	0.982226003217253	0.987055337583829	0.991205731585823	0.988273397842754	1	0.988785903566088	0.9787838492085	0.945561005273338	0.988688676781679	0.955480760693011	0.951205754149366	0.957310750757731	0.946903623157446	0.956267248274164	0.919368691567547	0.952056102856584	0.958831450408336	0.955997972059505	0.948824677499322	0.954156899151694	0.959867744591625	0.947448287194167	0.944742969855192	0.951661143792876	0.952094484213285
"SRR975585"	0.965377783258322	0.966339046815827	0.986544584161458	0.957996915143131	0.965957958753257	0.983676879792271	0.93380601341079	0.977616011040431	0.962174322229651	0.980562496770227	0.985549384902351	0.96025163796911	0.991837143742931	0.960896619871708	0.962079302691314	0.958808040198724	0.981934886867428	0.966895465248029	0.990466568285369	0.989768747400281	0.987476259402512	0.990665449023477	0.98915217628732	0.988608095083902	0.990955198742099	0.989799491324351	0.989686350204553	0.987051707011625	0.961980163767271	0.983591144118333	0.990765988254668	0.990157329103223	0.991828512672536	0.988785903566088	1	0.983880191706845	0.942764691316116	0.991694109066345	0.95200881173725	0.948525277405695	0.951651016671999	0.943220809744195	0.95348769006857	0.914996054978714	0.95187446656352	0.959685847220472	0.955444194933331	0.949308624761622	0.952824112296694	0.954556522546793	0.945492471790375	0.944536985157383	0.94842544470501	0.949814337154444
"SRR975586"	0.965270307931742	0.967379005281853	0.98059068249888	0.959548457674802	0.96887480121024	0.982684425489378	0.935144088941119	0.97780131490426	0.966944993246103	0.984601613548114	0.984304813843109	0.965959743478664	0.985285787471722	0.966064389619911	0.964919971866706	0.959502205062204	0.979922643929651	0.969078992097654	0.980082591355765	0.98162551261709	0.981572959554113	0.981811120451942	0.979837398021614	0.978918942146518	0.983069162169279	0.983451370685382	0.981080793447131	0.979299002892442	0.963157696816804	0.982160614686322	0.982691726167416	0.981401288311829	0.984596267524033	0.9787838492085	0.983880191706845	1	0.946685335978153	0.982523793955378	0.956352627301909	0.947631234510751	0.950900513733735	0.949350488355748	0.957415940441756	0.914614621267786	0.955434088705395	0.964095644980718	0.95892141719831	0.954619475584576	0.957113628711927	0.955019998723283	0.946645971826649	0.951250961579476	0.950679807447723	0.95346796100092
"SRR975587"	0.965844117217482	0.955612851262932	0.946042044372268	0.952589092335417	0.954178449286097	0.94679007598027	0.921143449314525	0.952435402893484	0.956306809474353	0.95325134116552	0.945973953786753	0.952884836293046	0.945030491366379	0.950467281102388	0.955478654219038	0.95519893196716	0.954043746387413	0.954331252031919	0.949000757675653	0.944687310094807	0.946689326922912	0.945674262924069	0.944882911876282	0.94480549418549	0.944754208731889	0.945362785939212	0.945474368522335	0.940632613839495	0.926085700170198	0.950073298344913	0.944696956762711	0.945437850107205	0.944949510235929	0.945561005273338	0.942764691316116	0.946685335978153	1	0.946744368173616	0.968394409680984	0.973411863379469	0.97630435409412	0.975013837580556	0.974442559919416	0.964534625827841	0.975351104698468	0.952535942045045	0.97772703082144	0.971249241296348	0.965272856414571	0.974926991090708	0.981978036540403	0.953558455338743	0.980160565003122	0.977606960369443
"SRR975588"	0.968976621170695	0.97069801724792	0.987033913578997	0.959418899520511	0.968202368897775	0.98453743480796	0.932582947183838	0.976829697098943	0.961441971364645	0.978233933189429	0.983087902815913	0.959487671042913	0.990651611333481	0.961523268965578	0.964880447218774	0.9600225596002	0.980159329858094	0.967705782483563	0.992839201283237	0.993587423179627	0.987773552977996	0.990424555269669	0.98951537071824	0.988077868638212	0.990050673453401	0.988696799339989	0.988009777876099	0.984611263236306	0.959274241580581	0.981262645549431	0.988076875337501	0.9897055414487	0.991608751387128	0.988688676781679	0.991694109066345	0.982523793955378	0.946744368173616	1	0.953683583997513	0.952421115001337	0.95153424777601	0.946182887479942	0.9551864846442	0.916366953573932	0.953810701337999	0.957284639336218	0.957222662492993	0.951097828158781	0.952284401641916	0.955048519152211	0.947556370487381	0.947894383202013	0.948313997889595	0.949799308411006
"SRR975589"	0.963644557435934	0.963281459043854	0.958600532126167	0.967773038853301	0.968552336047014	0.955140052593567	0.932492886292934	0.971834846094715	0.968677605154826	0.963964196309996	0.956672600956376	0.96738977394573	0.953942306024441	0.969319263446528	0.964007817386696	0.966493260570202	0.969948709163237	0.970618926052734	0.954481920404033	0.95144269758495	0.959341757849464	0.953201325567702	0.953811998871017	0.954791843056177	0.953499552282435	0.951550714036926	0.95452054112138	0.949016957163661	0.933879262303339	0.960885592261324	0.953210917941482	0.954871831252953	0.953336821138448	0.955480760693011	0.95200881173725	0.956352627301909	0.968394409680984	0.953683583997513	1	0.968687188159413	0.975828938132458	0.975841581939321	0.981993013287225	0.942273264980318	0.969385717232941	0.969871461602472	0.972688557219381	0.968216345380671	0.965757968326873	0.978383414934212	0.965680751675229	0.958705736081273	0.981530537195322	0.977695367298238
"SRR975590"	0.967973807772137	0.965030680359542	0.951049275005413	0.976537271401968	0.96136366798415	0.950797192466416	0.92202615953867	0.958282142248328	0.965299876850048	0.956174351206718	0.950127779830844	0.962900535851952	0.950528865339924	0.955567313522739	0.963325996068667	0.964466715245617	0.960988160699889	0.962210777585277	0.953839407542086	0.949276844893107	0.951728684823033	0.951444325583106	0.949885927408766	0.95025408680112	0.949136291589123	0.948733081378047	0.950250114670662	0.945301391167293	0.926100894428322	0.955864052292333	0.948886474545589	0.950896920972597	0.949724897136343	0.951205754149366	0.948525277405695	0.947631234510751	0.973411863379469	0.952421115001337	0.968687188159413	1	0.970435865113495	0.969639906285142	0.974048244545831	0.942816010398045	0.97499848505865	0.961411535579633	0.976137762275086	0.969846196357197	0.965025470115672	0.970815183748221	0.97018690591125	0.961375970309127	0.971894999269081	0.970095419258464
"SRR975591"	0.953720581402668	0.951244668688535	0.957586352710201	0.956345037052516	0.958357827895356	0.94852554499311	0.940893910128282	0.964363082415043	0.963251462578075	0.959225794150929	0.955629612545725	0.954782234269416	0.952832041198458	0.95427214767571	0.951754783668608	0.961769010564451	0.963674987370656	0.960332937712136	0.955523743728509	0.949358746536266	0.958339736245321	0.953922096800835	0.956563687053443	0.95490413680943	0.952873803376853	0.95113089623594	0.957068297690752	0.950116041795647	0.936893529087445	0.956448890885753	0.955311782463677	0.956526562543379	0.952850255120874	0.957310750757731	0.951651016671999	0.950900513733735	0.97630435409412	0.95153424777601	0.975828938132458	0.970435865113495	1	0.971969941579168	0.979042272495863	0.964852047307474	0.967387335427056	0.96143522241649	0.970599091838318	0.961137293806977	0.964662129659928	0.983883487106138	0.975601646081143	0.943382920764974	0.986597793737118	0.983173418996276
"SRR975592"	0.961434472116499	0.958666055629305	0.947110839106833	0.960952021928202	0.962859738571654	0.949830742026507	0.923825710130264	0.957654861769123	0.964024220194465	0.95742693771592	0.947770896942889	0.960676231942532	0.945147114290901	0.962973966491185	0.959814612849148	0.965161174104995	0.960429904130661	0.964683960244984	0.945793421951063	0.943589435160939	0.947607021131435	0.943951430340032	0.943851611259811	0.947267293641077	0.944068310160197	0.944216575122779	0.946274203656998	0.941792676525707	0.925650710570991	0.952650627693458	0.944519739538086	0.946447798268101	0.94484735525072	0.946903623157446	0.943220809744195	0.949350488355748	0.975013837580556	0.946182887479942	0.975841581939321	0.969639906285142	0.971969941579168	1	0.97811400387351	0.947287136920181	0.97270620092108	0.963720156049883	0.975897598185181	0.971095098934604	0.965559719814424	0.976097226528059	0.969153863912853	0.963176204220573	0.978040930248334	0.976790879695332
"SRR975593"	0.966784260709789	0.965393037638877	0.957780480006341	0.969477184050077	0.969943856286276	0.956746730332407	0.93782542619903	0.971811288777806	0.97504062279317	0.967939186763256	0.959153599994038	0.972126988708842	0.955832311734172	0.96665151877336	0.968394649946006	0.96982609723966	0.971664357953	0.97016658297944	0.955837332102815	0.95320297282232	0.958578347125803	0.955130792105206	0.954584028595336	0.955963487505288	0.955856632498356	0.955045292076182	0.957072777554331	0.951598538675961	0.938781185445833	0.962964434077197	0.95585412304118	0.956541894265514	0.954923479585036	0.956267248274164	0.95348769006857	0.957415940441756	0.974442559919416	0.9551864846442	0.981993013287225	0.974048244545831	0.979042272495863	0.97811400387351	1	0.947234722417725	0.977198333284035	0.975784620979941	0.97785720765399	0.97369392432417	0.971956950958741	0.978332120534284	0.970996866840048	0.964791360992626	0.982943315357677	0.982227290908812
"SRR975594"	0.914419251146195	0.911609234136298	0.919605078750978	0.911948410360988	0.913374148522257	0.913483244994074	0.910439498096057	0.922304124494419	0.918454806530496	0.920466094331031	0.918065550811308	0.911922493297549	0.916496209415083	0.913831605630982	0.914983862435241	0.917895295932177	0.919437322439347	0.915396817438857	0.919634053203935	0.914313683272549	0.919978720274634	0.916162524226784	0.918246250684209	0.9163014020398	0.915172501906021	0.914988247180193	0.919552346993132	0.915720510559543	0.906758853771799	0.916448496319231	0.917190808776584	0.918135893471653	0.916011829914032	0.919368691567547	0.914996054978714	0.914614621267786	0.964534625827841	0.916366953573932	0.942273264980318	0.942816010398045	0.964852047307474	0.947287136920181	0.947234722417725	1	0.941902302862271	0.918356874916682	0.942011553716266	0.935194611847063	0.930800915582898	0.956021790873305	0.968475654483446	0.908070378360979	0.965030743819549	0.963882694405768
"SRR975595"	0.969099934473843	0.967136034543594	0.951923127111326	0.964544139091078	0.969293210023765	0.957469948431869	0.913521935472276	0.960120385357087	0.973153948877975	0.965173811937447	0.9544882779234	0.96868609811077	0.953763361813054	0.960042604395649	0.965449351128408	0.961275937447828	0.962363466981046	0.964604583972202	0.95337070700402	0.952045076594242	0.952632022210515	0.951453725990029	0.951578767218572	0.952795084694053	0.951848177696242	0.954368601416264	0.954589565275995	0.950677380309266	0.927325647795143	0.962570283808823	0.952260638491975	0.952796012454364	0.952651776791421	0.952056102856584	0.95187446656352	0.955434088705395	0.975351104698468	0.953810701337999	0.969385717232941	0.97499848505865	0.967387335427056	0.97270620092108	0.977198333284035	0.941902302862271	1	0.966829115671664	0.982810787719441	0.98068934495621	0.974180896159519	0.969050316934024	0.974015629943217	0.969617325532402	0.972262064199791	0.974392658850113
"SRR975596"	0.96947189592991	0.967800100097722	0.958972262705891	0.974450743169284	0.971370061313037	0.959750169223094	0.940463590682028	0.973329734349043	0.982702838757419	0.978533759903976	0.965708977300103	0.982260541826903	0.959818074417923	0.971521624182493	0.96968892039266	0.974448669951809	0.976031348891201	0.970952564638262	0.954761333043143	0.955758931909915	0.960135382368131	0.957173397025833	0.956435932960281	0.959044506898689	0.957881059234074	0.960038963352431	0.960805173338405	0.959602548927367	0.947473553918957	0.971879665379484	0.96078358258624	0.961333802572967	0.958622893942368	0.958831450408336	0.959685847220472	0.964095644980718	0.952535942045045	0.957284639336218	0.969871461602472	0.961411535579633	0.96143522241649	0.963720156049883	0.975784620979941	0.918356874916682	0.966829115671664	1	0.966682159986764	0.965375551620862	0.968863868512705	0.961726940151024	0.950641725986588	0.966395868365433	0.965538396585429	0.96465186611659
"SRR975597"	0.972043924251353	0.968537453963701	0.954987258249859	0.967519536233754	0.971495389677341	0.960145573972475	0.91846592290828	0.964409066851864	0.969928675655687	0.965612437564608	0.960186818066298	0.969266955572341	0.957395555695557	0.966905434314099	0.966545073003348	0.966001154045723	0.966523335771295	0.968352056849137	0.956456507719815	0.955213119769376	0.95568531511921	0.95598089619514	0.954590728479853	0.957459728521251	0.956294586868166	0.957206646503399	0.956817864980838	0.953402302271612	0.930390400331682	0.965220811100602	0.956452061678306	0.95693068221207	0.956406697170141	0.955997972059505	0.955444194933331	0.95892141719831	0.97772703082144	0.957222662492993	0.972688557219381	0.976137762275086	0.970599091838318	0.975897598185181	0.97785720765399	0.942011553716266	0.982810787719441	0.966682159986764	1	0.979558843734231	0.973689585688822	0.976167053925491	0.972953593775997	0.969393867136462	0.974385196731646	0.974798506989156
"SRR975598"	0.967295727732685	0.96333627712228	0.947954454956189	0.962610678106704	0.96895050017425	0.956176674531168	0.90599211069015	0.95867123691238	0.964056028899169	0.964746828215013	0.952051390924286	0.976222551506614	0.951546319597902	0.960037034028908	0.964619036603879	0.957123694617851	0.959571883945894	0.962812744734078	0.948993026619628	0.949404946441806	0.948738683450634	0.948109740408774	0.948114583691575	0.95081116991271	0.949480855747265	0.951604826661234	0.950218668841777	0.948568321806002	0.922590819703379	0.967391274785466	0.948794016256841	0.949781722931461	0.950111308208259	0.948824677499322	0.949308624761622	0.954619475584576	0.971249241296348	0.951097828158781	0.968216345380671	0.969846196357197	0.961137293806977	0.971095098934604	0.97369392432417	0.935194611847063	0.98068934495621	0.965375551620862	0.979558843734231	1	0.969858410973382	0.965225510797197	0.968152528678205	0.966758265531931	0.967999079558662	0.968948628205405
"SRR975599"	0.962764206712235	0.961469204120265	0.95417680851976	0.962793183447197	0.96565457529293	0.957310473805694	0.921783449468855	0.962878580554302	0.969136266660834	0.968303062786842	0.957733148416298	0.967653254771144	0.955671221367149	0.959260274821808	0.962635822606767	0.961909559022165	0.964433444744374	0.965527172314089	0.951909833121102	0.951503732810977	0.9552744231795	0.953927789721176	0.953991114040827	0.956186804100926	0.954302683431491	0.957329592253329	0.957167021837372	0.955357860455054	0.934330332477365	0.965865968258409	0.956753052607158	0.95624512169276	0.953500666783604	0.954156899151694	0.952824112296694	0.957113628711927	0.965272856414571	0.952284401641916	0.965757968326873	0.965025470115672	0.964662129659928	0.965559719814424	0.971956950958741	0.930800915582898	0.974180896159519	0.968863868512705	0.973689585688822	0.969858410973382	1	0.966194681001237	0.962819109245625	0.96308384749857	0.967722828164663	0.967669299015425
"SRR975600"	0.958745333423447	0.95806165307357	0.958274626426609	0.961054118976328	0.962219415609457	0.955173633157647	0.933518546258784	0.967353164274764	0.963873358527697	0.961280195639154	0.956375667087928	0.95682893377391	0.956175844278887	0.971517512995089	0.958554317215304	0.965101308485876	0.965867555148256	0.968692814763421	0.957377383756405	0.952682639121051	0.958995162844488	0.956160586699925	0.956485060471998	0.959743033586619	0.956027290784348	0.953907086767204	0.959101616440509	0.952949873190663	0.932454413709351	0.958969285496076	0.957545631528313	0.960499621377333	0.956150379199774	0.959867744591625	0.954556522546793	0.955019998723283	0.974926991090708	0.955048519152211	0.978383414934212	0.970815183748221	0.983883487106138	0.976097226528059	0.978332120534284	0.956021790873305	0.969050316934024	0.961726940151024	0.976167053925491	0.965225510797197	0.966194681001237	1	0.974411788404903	0.951648846319322	0.983114715811874	0.980561782183813
"SRR975601"	0.953746793996281	0.950130701168386	0.947320424492861	0.947956114134142	0.950896176215411	0.946718011510037	0.91613563407754	0.952052950778824	0.951540824646614	0.953184637932982	0.946515309044051	0.949171428264607	0.947245091500353	0.94705535600414	0.960830882288648	0.950108239466284	0.95200605483783	0.952454418182411	0.949289658288558	0.94541219968599	0.947987072924427	0.946479639200179	0.947291469958011	0.94663127050469	0.946069294292085	0.946676905306357	0.948158295338535	0.944365924978226	0.924508717491451	0.950352677615219	0.946896175719872	0.947693856460299	0.947725409821209	0.947448287194167	0.945492471790375	0.946645971826649	0.981978036540403	0.947556370487381	0.965680751675229	0.97018690591125	0.975601646081143	0.969153863912853	0.970996866840048	0.968475654483446	0.974015629943217	0.950641725986588	0.972953593775997	0.968152528678205	0.962819109245625	0.974411788404903	1	0.947078560736574	0.978902544428097	0.978480099358328
